#Om_b h^2             =  0.021800
#Om_c h^2             =  0.120000
#Om_nu h^2            =  0.000640
#Om_darkenergy        =  0.688772
#sigma_8              =  0.8104
   0.245325E-02   0.852534E+04
   0.250281E-02   0.867077E+04
   0.255337E-02   0.881813E+04
   0.260495E-02   0.896742E+04
   0.265758E-02   0.911863E+04
   0.271126E-02   0.927177E+04
   0.276603E-02   0.942684E+04
   0.282191E-02   0.958383E+04
   0.287892E-02   0.974275E+04
   0.293708E-02   0.990357E+04
   0.299641E-02   0.100663E+05
   0.305694E-02   0.102309E+05
   0.311870E-02   0.103975E+05
   0.318170E-02   0.105659E+05
   0.324597E-02   0.107361E+05
   0.331155E-02   0.109083E+05
   0.337844E-02   0.110822E+05
   0.344669E-02   0.112580E+05
   0.351632E-02   0.114356E+05
   0.358735E-02   0.116149E+05
   0.365982E-02   0.117961E+05
   0.373376E-02   0.119789E+05
   0.380918E-02   0.121635E+05
   0.388613E-02   0.123497E+05
   0.396464E-02   0.125375E+05
   0.404473E-02   0.127270E+05
   0.412644E-02   0.129180E+05
   0.420980E-02   0.131106E+05
   0.429484E-02   0.133047E+05
   0.438160E-02   0.135001E+05
   0.447012E-02   0.136970E+05
   0.456042E-02   0.138952E+05
   0.465255E-02   0.140947E+05
   0.474653E-02   0.142955E+05
   0.484242E-02   0.144974E+05
   0.494024E-02   0.147004E+05
   0.504004E-02   0.149045E+05
   0.514186E-02   0.151096E+05
   0.524573E-02   0.153156E+05
   0.535170E-02   0.155225E+05
   0.545981E-02   0.157301E+05
   0.557011E-02   0.159385E+05
   0.568263E-02   0.161475E+05
   0.579743E-02   0.163569E+05
   0.591455E-02   0.165668E+05
   0.603403E-02   0.167770E+05
   0.615592E-02   0.169874E+05
   0.628028E-02   0.171978E+05
   0.640715E-02   0.174082E+05
   0.653658E-02   0.176184E+05
   0.666863E-02   0.178284E+05
   0.680335E-02   0.180379E+05
   0.694078E-02   0.182468E+05
   0.708100E-02   0.184551E+05
   0.722404E-02   0.186627E+05
   0.736998E-02   0.188693E+05
   0.751886E-02   0.190749E+05
   0.767075E-02   0.192793E+05
   0.782571E-02   0.194825E+05
   0.798380E-02   0.196843E+05
   0.814509E-02   0.198846E+05
   0.830963E-02   0.200831E+05
   0.847750E-02   0.202798E+05
   0.864875E-02   0.204743E+05
   0.882347E-02   0.206665E+05
   0.900171E-02   0.208561E+05
   0.918356E-02   0.210429E+05
   0.936908E-02   0.212267E+05
   0.955835E-02   0.214072E+05
   0.975144E-02   0.215843E+05
   0.994843E-02   0.217575E+05
   0.101494E-01   0.219268E+05
   0.103544E-01   0.220920E+05
   0.105636E-01   0.222528E+05
   0.107770E-01   0.224092E+05
   0.109947E-01   0.225609E+05
   0.112168E-01   0.227078E+05
   0.114434E-01   0.228496E+05
   0.116746E-01   0.229864E+05
   0.119104E-01   0.231178E+05
   0.121510E-01   0.232436E+05
   0.123965E-01   0.233637E+05
   0.126469E-01   0.234777E+05
   0.129024E-01   0.235852E+05
   0.131631E-01   0.236859E+05
   0.134290E-01   0.237794E+05
   0.137003E-01   0.238654E+05
   0.139770E-01   0.239435E+05
   0.142594E-01   0.240134E+05
   0.145474E-01   0.240748E+05
   0.148413E-01   0.241274E+05
   0.151411E-01   0.241709E+05
   0.154470E-01   0.242052E+05
   0.157590E-01   0.242300E+05
   0.160774E-01   0.242453E+05
   0.164022E-01   0.242508E+05
   0.167335E-01   0.242465E+05
   0.170716E-01   0.242321E+05
   0.174164E-01   0.242077E+05
   0.177683E-01   0.241730E+05
   0.181272E-01   0.241280E+05
   0.184934E-01   0.240725E+05
   0.188670E-01   0.240062E+05
   0.192481E-01   0.239290E+05
   0.196370E-01   0.238407E+05
   0.200337E-01   0.237411E+05
   0.204384E-01   0.236301E+05
   0.208513E-01   0.235077E+05
   0.212725E-01   0.233736E+05
   0.217022E-01   0.232280E+05
   0.221406E-01   0.230707E+05
   0.225879E-01   0.229019E+05
   0.230442E-01   0.227218E+05
   0.235097E-01   0.225307E+05
   0.239847E-01   0.223288E+05
   0.244692E-01   0.221163E+05
   0.249635E-01   0.218934E+05
   0.254678E-01   0.216605E+05
   0.259823E-01   0.214178E+05
   0.265072E-01   0.211658E+05
   0.270426E-01   0.209049E+05
   0.275889E-01   0.206357E+05
   0.281463E-01   0.203589E+05
   0.287149E-01   0.200749E+05
   0.292949E-01   0.197843E+05
   0.298867E-01   0.194877E+05
   0.304905E-01   0.191856E+05
   0.311064E-01   0.188788E+05
   0.317348E-01   0.185681E+05
   0.323759E-01   0.182544E+05
   0.330299E-01   0.179385E+05
   0.336972E-01   0.176212E+05
   0.343779E-01   0.173031E+05
   0.350724E-01   0.169852E+05
   0.357809E-01   0.166683E+05
   0.365038E-01   0.163534E+05
   0.372412E-01   0.160416E+05
   0.379935E-01   0.157336E+05
   0.387610E-01   0.154303E+05
   0.395440E-01   0.151324E+05
   0.403429E-01   0.148405E+05
   0.411579E-01   0.145550E+05
   0.419893E-01   0.142764E+05
   0.428375E-01   0.140051E+05
   0.437029E-01   0.137414E+05
   0.445858E-01   0.134860E+05
   0.454865E-01   0.132399E+05
   0.464053E-01   0.130039E+05
   0.473428E-01   0.127788E+05
   0.482992E-01   0.125651E+05
   0.492749E-01   0.123621E+05
   0.502703E-01   0.121688E+05
   0.512858E-01   0.119840E+05
   0.523219E-01   0.118068E+05
   0.533789E-01   0.116364E+05
   0.544572E-01   0.114721E+05
   0.555573E-01   0.113131E+05
   0.566796E-01   0.111587E+05
   0.578246E-01   0.110082E+05
   0.589927E-01   0.108603E+05
   0.601845E-01   0.107140E+05
   0.614003E-01   0.105684E+05
   0.626407E-01   0.104221E+05
   0.639061E-01   0.102736E+05
   0.651971E-01   0.101215E+05
   0.665142E-01   0.996425E+04
   0.678578E-01   0.980008E+04
   0.692287E-01   0.962728E+04
   0.706272E-01   0.944455E+04
   0.720539E-01   0.925125E+04
   0.735095E-01   0.904698E+04
   0.749945E-01   0.883164E+04
   0.765095E-01   0.860576E+04
   0.780551E-01   0.837003E+04
